SeniorCitizen,tenure,MonthlyCharges,gender_Male,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,Contract_One year,Contract_Two year,Churn_Yes,Cluster
-0.45059334178488,1.5206004288498374,-1.415942845550065,-1.0134434711284752,1.511886682475227,0.338733732684025,-0.8588790482163563,1.130056205251326,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,3
-0.45059334178488,-1.3174041579815252,1.216233965268675,-1.0134434711284752,1.511886682475227,0.338733732684025,1.1643082947205563,-0.8849117374454828,-0.5215343831066597,1.72014069021295,1.6621478634250162,1
-0.45059334178488,-1.3174041579815252,-0.7072798580219427,0.986734858419379,1.511886682475227,0.338733732684025,-0.8588790482163563,1.130056205251326,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,3
2.219295997670145,-1.235143155464674,0.9800129694259676,0.986734858419379,-0.6614252321892423,0.338733732684025,-0.8588790482163563,-0.8849117374454828,1.917419124014857,-0.5813477965434338,-0.6016311917878374,3
-0.45059334178488,-1.3174041579815252,-1.5846721282948562,0.986734858419379,-0.6614252321892423,0.338733732684025,-0.8588790482163563,-0.8849117374454828,-0.5215343831066597,-0.5813477965434338,1.6621478634250162,1
-0.45059334178488,1.109295416265582,-1.5846721282948562,-1.0134434711284752,1.511886682475227,0.338733732684025,-0.8588790482163563,1.130056205251326,1.917419124014857,-0.5813477965434338,-0.6016311917878374,3
-0.45059334178488,1.6028614313666885,-1.415942845550065,0.986734858419379,-0.6614252321892423,0.338733732684025,1.1643082947205563,1.130056205251326,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,2
2.219295997670145,0.9859039124903052,0.1363665557020124,-1.0134434711284752,-0.6614252321892423,0.338733732684025,-0.8588790482163563,-0.8849117374454828,1.917419124014857,-0.5813477965434338,-0.6016311917878374,3
-0.45059334178488,0.0810328848049433,-1.5846721282948562,-1.0134434711284752,-0.6614252321892423,0.338733732684025,-0.8588790482163563,-0.8849117374454828,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,3
-0.45059334178488,1.6028614313666885,1.7224218135030482,-1.0134434711284752,-0.6614252321892423,0.338733732684025,1.1643082947205563,-0.8849117374454828,1.917419124014857,-0.5813477965434338,-0.6016311917878374,2
-0.45059334178488,1.3972089250745607,-0.4373130056302771,-1.0134434711284752,-0.6614252321892423,-2.952171288275007,1.1643082947205563,1.130056205251326,-0.5215343831066597,1.72014069021295,-0.6016311917878374,0
-0.45059334178488,1.0681649150071564,-1.415942845550065,-1.0134434711284752,-0.6614252321892423,0.338733732684025,1.1643082947205563,1.130056205251326,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,2
-0.45059334178488,-0.1657501227456099,1.1149963956218003,-1.0134434711284752,-0.6614252321892423,0.338733732684025,-0.8588790482163563,-0.8849117374454828,-0.5215343831066597,-0.5813477965434338,1.6621478634250162,1
-0.45059334178488,-0.2891416265208865,-0.7072798580219427,0.986734858419379,-0.6614252321892423,-2.952171288275007,-0.8588790482163563,-0.8849117374454828,-0.5215343831066597,1.72014069021295,-0.6016311917878374,0
-0.45059334178488,-0.6181856365882908,-1.5846721282948562,-1.0134434711284752,1.511886682475227,0.338733732684025,1.1643082947205563,-0.8849117374454828,1.917419124014857,-0.5813477965434338,-0.6016311917878374,2
-0.45059334178488,-0.2891416265208865,0.7775378301322184,-1.0134434711284752,-0.6614252321892423,0.338733732684025,1.1643082947205563,1.130056205251326,-0.5215343831066597,1.72014069021295,1.6621478634250162,1
-0.45059334178488,-1.235143155464674,1.1149963956218003,-1.0134434711284752,-0.6614252321892423,0.338733732684025,1.1643082947205563,1.130056205251326,-0.5215343831066597,1.72014069021295,1.6621478634250162,1
-0.45059334178488,-0.2891416265208865,-0.4710588621792352,0.986734858419379,-0.6614252321892423,0.338733732684025,-0.8588790482163563,-0.8849117374454828,-0.5215343831066597,1.72014069021295,-0.6016311917878374,3
-0.45059334178488,0.7802514061981776,-0.909754997315692,-1.0134434711284752,-0.6614252321892423,-2.952171288275007,-0.8588790482163563,-0.8849117374454828,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,0
-0.45059334178488,1.6028614313666885,0.878775399779093,-1.0134434711284752,-0.6614252321892423,0.338733732684025,1.1643082947205563,1.130056205251326,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,2
-0.45059334178488,1.6028614313666885,1.7224218135030482,0.986734858419379,1.511886682475227,0.338733732684025,-0.8588790482163563,-0.8849117374454828,1.917419124014857,-0.5813477965434338,-0.6016311917878374,3
2.219295997670145,-0.6181856365882908,-1.550926271745898,-1.0134434711284752,-0.6614252321892423,0.338733732684025,1.1643082947205563,1.130056205251326,-0.5215343831066597,1.72014069021295,-0.6016311917878374,2
-0.45059334178488,-0.782707641621993,0.3050958384468035,-1.0134434711284752,-0.6614252321892423,0.338733732684025,-0.8588790482163563,-0.8849117374454828,-0.5215343831066597,-0.5813477965434338,1.6621478634250162,1
-0.45059334178488,1.4794699275914118,-1.550926271745898,0.986734858419379,-0.6614252321892423,0.338733732684025,-0.8588790482163563,-0.8849117374454828,-0.5215343831066597,1.72014069021295,-0.6016311917878374,3
-0.45059334178488,0.739120904939752,-0.3360754359834024,-1.0134434711284752,-0.6614252321892423,-2.952171288275007,-0.8588790482163563,-0.8849117374454828,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,0
-0.45059334178488,-1.2762736567230997,-1.550926271745898,-1.0134434711284752,1.511886682475227,0.338733732684025,-0.8588790482163563,-0.8849117374454828,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,3
-0.45059334178488,0.4100768948723476,0.3050958384468035,-1.0134434711284752,1.511886682475227,0.338733732684025,-0.8588790482163563,-0.8849117374454828,1.917419124014857,-0.5813477965434338,-0.6016311917878374,3
2.219295997670145,-0.2068806240040354,-0.909754997315692,-1.0134434711284752,1.511886682475227,-2.952171288275007,-0.8588790482163563,-0.8849117374454828,1.917419124014857,-0.5813477965434338,-0.6016311917878374,0
-0.45059334178488,-1.235143155464674,-1.044738423511525,0.986734858419379,-0.6614252321892423,-2.952171288275007,1.1643082947205563,1.130056205251326,-0.5215343831066597,1.72014069021295,1.6621478634250162,0
-0.45059334178488,-0.7415771403635675,0.7437919735832602,0.986734858419379,-0.6614252321892423,0.338733732684025,1.1643082947205563,1.130056205251326,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,2
-0.45059334178488,-1.1940126542062486,-0.8760091407667338,0.986734858419379,-0.6614252321892423,-2.952171288275007,-0.8588790482163563,-0.8849117374454828,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,0
-0.45059334178488,0.4512073961307732,-1.550926271745898,0.986734858419379,-0.6614252321892423,0.338733732684025,1.1643082947205563,1.130056205251326,-0.5215343831066597,1.72014069021295,-0.6016311917878374,2
-0.45059334178488,-1.1940126542062486,0.878775399779093,-1.0134434711284752,-0.6614252321892423,0.338733732684025,-0.8588790482163563,1.130056205251326,1.917419124014857,-0.5813477965434338,1.6621478634250162,1
-0.45059334178488,-0.6593161378467164,-1.5846721282948562,-1.0134434711284752,-0.6614252321892423,0.338733732684025,-0.8588790482163563,1.130056205251326,-0.5215343831066597,1.72014069021295,-0.6016311917878374,3
-0.45059334178488,-1.1940126542062486,-0.5385505752771517,0.986734858419379,-0.6614252321892423,0.338733732684025,1.1643082947205563,-0.8849117374454828,1.917419124014857,-0.5813477965434338,1.6621478634250162,1
-0.45059334178488,-1.2762736567230997,0.8450295432301349,0.986734858419379,-0.6614252321892423,0.338733732684025,-0.8588790482163563,-0.8849117374454828,-0.5215343831066597,1.72014069021295,-0.6016311917878374,3
-0.45059334178488,-0.9472296466556952,0.4738251211915946,0.986734858419379,-0.6614252321892423,0.338733732684025,1.1643082947205563,1.130056205251326,-0.5215343831066597,-0.5813477965434338,1.6621478634250162,1
-0.45059334178488,-0.7415771403635675,-1.550926271745898,0.986734858419379,-0.6614252321892423,0.338733732684025,1.1643082947205563,-0.8849117374454828,-0.5215343831066597,1.72014069021295,-0.6016311917878374,2
-0.45059334178488,1.191556418782433,-1.415942845550065,-1.0134434711284752,-0.6614252321892423,0.338733732684025,-0.8588790482163563,-0.8849117374454828,-0.5215343831066597,1.72014069021295,-0.6016311917878374,3
-0.45059334178488,-1.3174041579815252,0.5413168342895109,-1.0134434711284752,-0.6614252321892423,0.338733732684025,1.1643082947205563,-0.8849117374454828,-0.5215343831066597,1.72014069021295,1.6621478634250162,1
-0.45059334178488,0.4923378973891987,0.6425544039363856,0.986734858419379,-0.6614252321892423,0.338733732684025,1.1643082947205563,1.130056205251326,1.917419124014857,-0.5813477965434338,-0.6016311917878374,2
2.219295997670145,1.3972089250745607,1.2499798218176337,0.986734858419379,-0.6614252321892423,0.338733732684025,-0.8588790482163563,-0.8849117374454828,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,3
-0.45059334178488,1.1504259175240077,-0.1673461532386114,-1.0134434711284752,1.511886682475227,-2.952171288275007,-0.8588790482163563,-0.8849117374454828,1.917419124014857,-0.5813477965434338,-0.6016311917878374,0
-0.45059334178488,1.5206004288498374,1.182488108719717,0.986734858419379,1.511886682475227,0.338733732684025,1.1643082947205563,1.130056205251326,1.917419124014857,-0.5813477965434338,-0.6016311917878374,2
-0.45059334178488,0.739120904939752,-0.7410257145709009,0.986734858419379,-0.6614252321892423,-2.952171288275007,1.1643082947205563,-0.8849117374454828,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,0
2.219295997670145,0.5334683986476243,1.1487422521707586,-1.0134434711284752,-0.6614252321892423,0.338733732684025,1.1643082947205563,1.130056205251326,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,2
-0.45059334178488,-0.9060991453972695,0.8450295432301349,0.986734858419379,1.511886682475227,0.338733732684025,-0.8588790482163563,-0.8849117374454828,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,3
-0.45059334178488,1.5206004288498374,1.0812505390728424,-1.0134434711284752,-0.6614252321892423,0.338733732684025,1.1643082947205563,1.130056205251326,-0.5215343831066597,1.72014069021295,-0.6016311917878374,2
-0.45059334178488,0.6979904036813265,0.8112836866811767,0.986734858419379,-0.6614252321892423,0.338733732684025,1.1643082947205563,1.130056205251326,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,2
-0.45059334178488,0.4100768948723476,0.4400792646426363,-1.0134434711284752,-0.6614252321892423,0.338733732684025,-0.8588790482163563,-0.8849117374454828,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,3
-0.45059334178488,-0.4125331302961632,-1.213467706256316,0.986734858419379,1.511886682475227,-2.952171288275007,-0.8588790482163563,1.130056205251326,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,0
-0.45059334178488,-0.7004466391051419,-0.0998544401406949,-1.0134434711284752,-0.6614252321892423,0.338733732684025,-0.8588790482163563,-0.8849117374454828,1.917419124014857,-0.5813477965434338,-0.6016311917878374,3
-0.45059334178488,0.4100768948723476,-0.2010920097875696,-1.0134434711284752,1.511886682475227,-2.952171288275007,-0.8588790482163563,1.130056205251326,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,0
-0.45059334178488,-0.4125331302961632,0.8450295432301349,-1.0134434711284752,1.511886682475227,0.338733732684025,1.1643082947205563,1.130056205251326,1.917419124014857,-0.5813477965434338,-0.6016311917878374,2
-0.45059334178488,-1.070621150430972,-1.415942845550065,0.986734858419379,-0.6614252321892423,-2.952171288275007,-0.8588790482163563,-0.8849117374454828,1.917419124014857,-0.5813477965434338,-0.6016311917878374,0
2.219295997670145,1.3149479225577096,1.182488108719717,0.986734858419379,-0.6614252321892423,0.338733732684025,-0.8588790482163563,-0.8849117374454828,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,3
-0.45059334178488,1.4794699275914118,0.5075709777405528,0.986734858419379,1.511886682475227,0.338733732684025,1.1643082947205563,-0.8849117374454828,-0.5215343831066597,1.72014069021295,-0.6016311917878374,2
2.219295997670145,1.6028614313666885,-0.0323627270427785,0.986734858419379,1.511886682475227,-2.952171288275007,1.1643082947205563,1.130056205251326,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,0
-0.45059334178488,0.3278158923554966,0.8112836866811767,0.986734858419379,-0.6614252321892423,0.338733732684025,-0.8588790482163563,-0.8849117374454828,1.917419124014857,-0.5813477965434338,-0.6016311917878374,3
-0.45059334178488,0.3689463936139221,-1.078484280060483,-1.0134434711284752,-0.6614252321892423,-2.952171288275007,-0.8588790482163563,1.130056205251326,-0.5215343831066597,-0.5813477965434338,1.6621478634250162,0
2.219295997670145,-0.3714026290377376,1.2837256783665916,0.986734858419379,-0.6614252321892423,0.338733732684025,-0.8588790482163563,-0.8849117374454828,-0.5215343831066597,1.72014069021295,1.6621478634250162,1
-0.45059334178488,1.4794699275914118,-1.5171804151969397,0.986734858419379,1.511886682475227,0.338733732684025,-0.8588790482163563,-0.8849117374454828,1.917419124014857,-0.5813477965434338,-0.6016311917878374,3
-0.45059334178488,-0.7415771403635675,-1.382196989001107,-1.0134434711284752,-0.6614252321892423,0.338733732684025,-0.8588790482163563,-0.8849117374454828,-0.5215343831066597,-0.5813477965434338,1.6621478634250162,1
-0.45059334178488,-1.3174041579815252,0.1701124122509706,-1.0134434711284752,-0.6614252321892423,0.338733732684025,-0.8588790482163563,-0.8849117374454828,1.917419124014857,-0.5813477965434338,-0.6016311917878374,3
-0.45059334178488,1.5206004288498374,1.351217391464508,-1.0134434711284752,1.511886682475227,0.338733732684025,1.1643082947205563,-0.8849117374454828,-0.5215343831066597,1.72014069021295,-0.6016311917878374,2
-0.45059334178488,-0.8238381428804186,0.4063334080936781,0.986734858419379,1.511886682475227,0.338733732684025,1.1643082947205563,1.130056205251326,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,2
-0.45059334178488,1.6028614313666885,0.6425544039363856,0.986734858419379,-0.6614252321892423,0.338733732684025,1.1643082947205563,1.130056205251326,1.917419124014857,-0.5813477965434338,-0.6016311917878374,2
-0.45059334178488,-1.3174041579815252,1.013758825974926,-1.0134434711284752,-0.6614252321892423,0.338733732684025,-0.8588790482163563,-0.8849117374454828,-0.5215343831066597,-0.5813477965434338,1.6621478634250162,1
-0.45059334178488,1.561730930108263,1.5874383873072155,-1.0134434711284752,-0.6614252321892423,0.338733732684025,1.1643082947205563,-0.8849117374454828,-0.5215343831066597,1.72014069021295,-0.6016311917878374,2
2.219295997670145,1.0681649150071564,0.9462671128770096,-1.0134434711284752,-0.6614252321892423,0.338733732684025,1.1643082947205563,-0.8849117374454828,1.917419124014857,-0.5813477965434338,-0.6016311917878374,2
-0.45059334178488,-0.3302721277793121,-0.8422632842177755,0.986734858419379,1.511886682475227,-2.952171288275007,-0.8588790482163563,1.130056205251326,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,0
-0.45059334178488,-0.4536636315545887,-0.1673461532386114,-1.0134434711284752,1.511886682475227,0.338733732684025,-0.8588790482163563,-0.8849117374454828,-0.5215343831066597,1.72014069021295,1.6621478634250162,1
-0.45059334178488,1.5206004288498374,0.7437919735832602,0.986734858419379,-0.6614252321892423,0.338733732684025,-0.8588790482163563,1.130056205251326,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,3
-0.45059334178488,1.2326869200408586,1.3174715349155497,0.986734858419379,-0.6614252321892423,0.338733732684025,1.1643082947205563,1.130056205251326,1.917419124014857,-0.5813477965434338,-0.6016311917878374,2
-0.45059334178488,-0.5359246340714398,0.8450295432301349,0.986734858419379,-0.6614252321892423,0.338733732684025,-0.8588790482163563,-0.8849117374454828,-0.5215343831066597,1.72014069021295,-0.6016311917878374,3
-0.45059334178488,0.1221633860633688,-1.044738423511525,0.986734858419379,-0.6614252321892423,-2.952171288275007,-0.8588790482163563,-0.8849117374454828,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,0
-0.45059334178488,-0.8649686441388441,-0.1336002966896531,-1.0134434711284752,-0.6614252321892423,0.338733732684025,-0.8588790482163563,-0.8849117374454828,1.917419124014857,-0.5813477965434338,1.6621478634250162,1
-0.45059334178488,1.2326869200408586,1.1487422521707586,0.986734858419379,-0.6614252321892423,0.338733732684025,1.1643082947205563,1.130056205251326,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,2
-0.45059334178488,-1.3174041579815252,-1.4496887020990232,0.986734858419379,-0.6614252321892423,-2.952171288275007,-0.8588790482163563,1.130056205251326,-0.5215343831066597,-0.5813477965434338,1.6621478634250162,0
-0.45059334178488,0.1632938873217944,-1.5846721282948562,-1.0134434711284752,1.511886682475227,0.338733732684025,-0.8588790482163563,-0.8849117374454828,1.917419124014857,-0.5813477965434338,-0.6016311917878374,3
-0.45059334178488,0.3689463936139221,1.1149963956218003,-1.0134434711284752,-0.6614252321892423,0.338733732684025,1.1643082947205563,1.130056205251326,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,2
-0.45059334178488,-0.9060991453972695,-0.0323627270427785,0.986734858419379,1.511886682475227,0.338733732684025,1.1643082947205563,1.130056205251326,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,2
-0.45059334178488,-0.9060991453972695,0.2713499818978453,0.986734858419379,-0.6614252321892423,0.338733732684025,-0.8588790482163563,-0.8849117374454828,-0.5215343831066597,-0.5813477965434338,1.6621478634250162,1
-0.45059334178488,-1.1940126542062486,-1.247213562805274,-1.0134434711284752,-0.6614252321892423,-2.952171288275007,1.1643082947205563,1.130056205251326,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,0
-0.45059334178488,1.273817421299284,-0.4035671490813188,-1.0134434711284752,1.511886682475227,0.338733732684025,-0.8588790482163563,1.130056205251326,1.917419124014857,-0.5813477965434338,-0.6016311917878374,3
-0.45059334178488,0.3278158923554966,0.4063334080936781,-1.0134434711284752,1.511886682475227,0.338733732684025,-0.8588790482163563,1.130056205251326,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,3
-0.45059334178488,-1.1940126542062486,0.4738251211915946,0.986734858419379,-0.6614252321892423,0.338733732684025,-0.8588790482163563,-0.8849117374454828,-0.5215343831066597,1.72014069021295,-0.6016311917878374,3
-0.45059334178488,-0.1657501227456099,-1.382196989001107,0.986734858419379,-0.6614252321892423,-2.952171288275007,1.1643082947205563,1.130056205251326,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,0
2.219295997670145,-1.235143155464674,0.1363665557020124,-1.0134434711284752,-0.6614252321892423,0.338733732684025,1.1643082947205563,-0.8849117374454828,1.917419124014857,-0.5813477965434338,1.6621478634250162,1
-0.45059334178488,-0.9060991453972695,-0.1673461532386114,0.986734858419379,-0.6614252321892423,0.338733732684025,-0.8588790482163563,1.130056205251326,-0.5215343831066597,1.72014069021295,-0.6016311917878374,3
-0.45059334178488,0.4923378973891987,0.5075709777405528,-1.0134434711284752,1.511886682475227,0.338733732684025,-0.8588790482163563,-0.8849117374454828,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,3
-0.45059334178488,1.3560784238161352,-1.550926271745898,0.986734858419379,1.511886682475227,0.338733732684025,1.1643082947205563,-0.8849117374454828,-0.5215343831066597,1.72014069021295,-0.6016311917878374,2
-0.45059334178488,1.4383394263329865,-1.3484511324521486,-1.0134434711284752,-0.6614252321892423,0.338733732684025,-0.8588790482163563,-0.8849117374454828,1.917419124014857,-0.5813477965434338,-0.6016311917878374,3
-0.45059334178488,-0.5359246340714398,-0.2348378663365278,0.986734858419379,-0.6614252321892423,0.338733732684025,-0.8588790482163563,-0.8849117374454828,-0.5215343831066597,-0.5813477965434338,-0.6016311917878374,3
-0.45059334178488,-1.1117516516893975,0.6425544039363856,0.986734858419379,-0.6614252321892423,0.338733732684025,1.1643082947205563,-0.8849117374454828,1.917419124014857,-0.5813477965434338,1.6621478634250162,1
-0.45059334178488,-1.1940126542062486,-1.5171804151969397,-1.0134434711284752,1.511886682475227,0.338733732684025,-0.8588790482163563,-0.8849117374454828,1.917419124014857,-0.5813477965434338,-0.6016311917878374,3
